in.county,hdd,cdd,switchover_lt15,switchover_lt20,switchover_lt25,switchover_lt30,switchover_lt35,switchover_lt40
G5100810,3828.0025,1633.18,4.2425,122.6325,358.38,726.855,1197.745,1959.3225
G5100830,3826.6,1736.365,6.3375,93.84,316.3675,682.075,1240.225,1988.18
G5100850,4043.4675,1642.35,99.4225,223.4975,506.97,896.93,1512.015,2405.01
G5100870,4043.4675,1642.35,99.4225,223.4975,506.97,896.93,1512.015,2405.01
G5100890,4850.9375,1372.4825,245.77,564.1075,1060.945,1677.22,2398.5275,3116.14
G5100910,6732.285,327.255,1001.8875,1566.12,2321.7125,3069.9675,3916.9525,4740.1
G5100930,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5100950,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5100970,4043.4675,1642.35,99.4225,223.4975,506.97,896.93,1512.015,2405.01
G5100990,4258.4675,1357.745,123.7375,286.185,508.8075,768.1975,1354.6425,2240.2825
G5101010,4043.4675,1642.35,99.4225,223.4975,506.97,896.93,1512.015,2405.01
G5101030,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5101050,5064.23,833.2325,379.7825,731.065,1291.5675,1901.0875,2532.7475,3172.875
G5101070,5363.765,1282.79,315.6325,848.645,1351.7425,1907.6225,2645.1,3474.2075
G5101090,3919.275,1303.23,36.4,198.675,571.135,876.7325,1266.8425,2036.8175
G5101110,4305.3225,1496.4075,105.6925,263.065,539.155,1043.485,1727.615,2496.86
G5101130,3919.275,1303.23,36.4,198.675,571.135,876.7325,1266.8425,2036.8175
G5101150,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5101170,4305.3225,1496.4075,105.6925,263.065,539.155,1043.485,1727.615,2496.86
G5101190,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5101210,5334.6175,916.72,263.41,606.495,1111.53,1887.5925,2793.565,3581.4875
G5101250,4990.5725,1309.6625,349.235,730.7375,1190.4425,1785.1975,2509.29,3208.325
G5101270,4043.4675,1642.35,99.4225,223.4975,506.97,896.93,1512.015,2405.01
G5101310,3964.5375,1540.4775,8.725,103.2575,426.3275,849.8975,1481.55,2128.79
G5101330,3596.4225,1508.9175,8.5,63.0725,120.08,260.9625,812.555,1655.5175
G5101350,4305.3225,1496.4075,105.6925,263.065,539.155,1043.485,1727.615,2496.86
G5101370,3919.275,1303.23,36.4,198.675,571.135,876.7325,1266.8425,2036.8175
G5101390,3919.275,1303.23,36.4,198.675,571.135,876.7325,1266.8425,2036.8175
G5101410,4850.9375,1372.4825,245.77,564.1075,1060.945,1677.22,2398.5275,3116.14
G5101430,3826.6,1736.365,6.3375,93.84,316.3675,682.075,1240.225,1988.18
G5101450,3828.0025,1633.18,4.2425,122.6325,358.38,726.855,1197.745,1959.3225
G5101470,4305.3225,1496.4075,105.6925,263.065,539.155,1043.485,1727.615,2496.86
G5101490,3828.0025,1633.18,4.2425,122.6325,358.38,726.855,1197.745,1959.3225
G5101530,5346.5425,1117.2025,362.1325,732.175,1174.7075,1831.5675,2723.6225,3534.7225
G5101550,5429.32,854.335,506.97,923,1465.18,2055.4325,2795.205,3510.6625
G5101570,5294.0125,1347.19,326.12,737.3975,1248.1675,1761.795,2613.5375,3362.325
G5101590,3596.4225,1508.9175,8.5,63.0725,120.08,260.9625,812.555,1655.5175
G5101610,4412.5975,1280.4175,47.0125,401.8175,804.5625,1297.09,1933.17,2636.0675
G5101630,6732.285,327.255,1001.8875,1566.12,2321.7125,3069.9675,3916.9525,4740.1
G5101650,4990.5725,1309.6625,349.235,730.7375,1190.4425,1785.1975,2509.29,3208.325
G5101670,5147.0275,1097.3425,423.26,680.3875,1059.095,1666.5675,2415.7975,3212.7275
G5101690,4628.995,1094.635,209.9475,531.9875,987.7,1409.93,2143.935,2858.7775
G5101710,5294.0125,1347.19,326.12,737.3975,1248.1675,1761.795,2613.5375,3362.325
G5101730,5167.19,924.89,203.7875,528.03,1112.0175,1731.2875,2525.08,3278.285
G5101750,3338.895,1832.775,8.4475,51.785,185.65,398.9925,907.78,1560.4475
G5101770,4805.085,1586.7075,251.1475,611.29,1131.8775,1670.365,2319.285,3040.41
G5101790,4805.085,1586.7075,251.1475,611.29,1131.8775,1670.365,2319.285,3040.41
G5101810,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5101830,3828.0025,1633.18,4.2425,122.6325,358.38,726.855,1197.745,1959.3225
G5101850,5167.19,924.89,203.7875,528.03,1112.0175,1731.2875,2525.08,3278.285
G5101870,5294.0125,1347.19,326.12,737.3975,1248.1675,1761.795,2613.5375,3362.325
G5101910,5147.0275,1097.3425,423.26,680.3875,1059.095,1666.5675,2415.7975,3212.7275
G5101930,3596.4225,1508.9175,8.5,63.0725,120.08,260.9625,812.555,1655.5175
G5101950,5064.23,833.2325,379.7825,731.065,1291.5675,1901.0875,2532.7475,3172.875
G5101970,5167.19,924.89,203.7875,528.03,1112.0175,1731.2875,2525.08,3278.285
G5101990,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5105100,4369.69,1606.4275,75.5275,291.955,581.3625,874.905,1502.975,2400.065
G5105150,4366.7225,1418.9525,91.2725,357.335,654.92,1055.075,1734.8875,2578.595
G5105200,5147.0275,1097.3425,423.26,680.3875,1059.095,1666.5675,2415.7975,3212.7275
G5105300,4366.7225,1418.9525,91.2725,357.335,654.92,1055.075,1734.8875,2578.595
G5105400,3919.275,1303.23,36.4,198.675,571.135,876.7325,1266.8425,2036.8175
G5105500,3542.965,1755.82,0,13.2625,229.8725,504.17,995.4825,1754.375
G5105700,3828.0025,1633.18,4.2425,122.6325,358.38,726.855,1197.745,1959.3225
G5105800,6732.285,327.255,1001.8875,1566.12,2321.7125,3069.9675,3916.9525,4740.1
G5105900,3826.6,1736.365,6.3375,93.84,316.3675,682.075,1240.225,1988.18
G5105950,3828.0025,1633.18,4.2425,122.6325,358.38,726.855,1197.745,1959.3225
G5106000,4749.0125,1473.605,255.185,609.515,1031.4075,1497.8425,2141.18,2934.97
G5106100,4369.69,1606.4275,75.5275,291.955,581.3625,874.905,1502.975,2400.065
G5106200,3338.895,1832.775,8.4475,51.785,185.65,398.9925,907.78,1560.4475
G5106300,4805.085,1586.7075,251.1475,611.29,1131.8775,1670.365,2319.285,3040.41
G5106400,5623.9125,681.2775,499.0525,859.37,1595.625,2226.79,2967.2425,3600.7975
G5106500,4291.2575,1574.9825,57.26,248.4175,540.5875,1087.165,1754.37,2558.5775
G5106600,4990.5725,1309.6625,349.235,730.7375,1190.4425,1785.1975,2509.29,3208.325
G5106700,4043.4675,1642.35,99.4225,223.4975,506.97,896.93,1512.015,2405.01
G5106780,6732.285,327.255,1001.8875,1566.12,2321.7125,3069.9675,3916.9525,4740.1
G5106800,4366.7225,1418.9525,91.2725,357.335,654.92,1055.075,1734.8875,2578.595
G5106830,5346.5425,1117.2025,362.1325,732.175,1174.7075,1831.5675,2723.6225,3534.7225
G5106850,5346.5425,1117.2025,362.1325,732.175,1174.7075,1831.5675,2723.6225,3534.7225
G5106900,4850.9375,1372.4825,245.77,564.1075,1060.945,1677.22,2398.5275,3116.14
G5107000,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5107100,3138.8625,1720.0875,0,41.8825,161.38,333.0525,613.6075,1312.2975
G5107200,5064.23,833.2325,379.7825,731.065,1291.5675,1901.0875,2532.7475,3172.875
G5107300,3828.0025,1633.18,4.2425,122.6325,358.38,726.855,1197.745,1959.3225
G5107350,4291.2575,1574.9825,57.26,248.4175,540.5875,1087.165,1754.37,2558.5775
G5107400,3138.8625,1720.0875,0,41.8825,161.38,333.0525,613.6075,1312.2975
G5107500,5429.32,854.335,506.97,923,1465.18,2055.4325,2795.205,3510.6625
G5107600,4043.4675,1642.35,99.4225,223.4975,506.97,896.93,1512.015,2405.01
G5107700,4412.5975,1280.4175,47.0125,401.8175,804.5625,1297.09,1933.17,2636.0675
G5107750,4412.5975,1280.4175,47.0125,401.8175,804.5625,1297.09,1933.17,2636.0675
G5107900,4990.5725,1309.6625,349.235,730.7375,1190.4425,1785.1975,2509.29,3208.325
G5108000,3138.8625,1720.0875,0,41.8825,161.38,333.0525,613.6075,1312.2975
G5108100,3384.945,1683.2025,4.25,55.3,156.08,321.225,717.6025,1545.865
G5108200,4990.5725,1309.6625,349.235,730.7375,1190.4425,1785.1975,2509.29,3208.325
G5108300,3559.135,1833.1,4.19,77.335,286.8175,549.095,1073.6475,1786.23
G5108400,5294.0125,1347.19,326.12,737.3975,1248.1675,1761.795,2613.5375,3362.325
G5300010,5738.555,1041.2225,4.25,96.905,433.9825,1211.4075,2543.175,3772.555
G5300030,5693.9125,1089.61,14.965,161.3125,523.3,985.23,1814.59,3399.6125
G5300050,5273.3975,1192.1,2.125,75.0525,388.285,845.5175,2029.0125,3094.9775
G5300070,5964.62,1020.395,21.5575,175.7225,648.21,1523.0225,3289.225,4196.7325
G5300090,6049.9275,86.8725000000001,0,0,35.985,160.1975,695.04,2110.305
G5300110,4544.2725,539.205,0,0,8.4125,55.8675,430.7225,1440.0425
G5300130,5108.765,1021.79,0,0,25.1775,527.615,1607.2025,2748.3575
G5300150,5041.965,350.04,0,0,55.43,230.285,676.3325,1612.0575
G5300170,5964.62,1020.395,21.5575,175.7225,648.21,1523.0225,3289.225,4196.7325
G5300190,7553.8575,632.9325,749.84,1376.8875,2182.5,2928.5875,4041.8275,5406.7
G5300210,5273.3975,1192.1,2.125,75.0525,388.285,845.5175,2029.0125,3094.9775
G5300230,6831.5725,664.1875,68.4,273.3225,611.445,1253.015,2970.25,4577.055
G5300250,5738.555,1041.2225,4.25,96.905,433.9825,1211.4075,2543.175,3772.555
G5300270,5341.9525,93.175,0,3.755,60.23,118.515,372.9675,1122.1325
G5300290,5633.4725,35.4875,0,0,6.7675,74.58,446.6725,1349.82
G5300310,5633.4725,35.4875,0,0,6.7675,74.58,446.6725,1349.82
G5300330,4641.8925,373.8975,0,0,10.05,64.25,350.38,1193.695
G5300350,5744.655,305.9325,0,7.6,90.525,267.21,756.98,1986.4
G5300370,6331.535,836.375,190.77,630.075,1347.9875,2077.6525,3137.91,4356.915
G5300390,4758.405,1079.5275,0,0,37.855,200.4875,1021.115,2427.73
G5300410,6230.5975,299.065,23.3525,107.3925,367.03,962.0175,2036.5625,3234.8
G5300430,7553.8575,632.9325,749.84,1376.8875,2182.5,2928.5875,4041.8275,5406.7
G5300450,5744.655,305.9325,0,7.6,90.525,267.21,756.98,1986.4
G5300470,5717.9825,1181.9375,228.1175,324.4425,513.5825,1164.74,2723.17,3834.7825
G5300490,5035.825,103.885,0,0,1.705,62.215,341.8225,1118.8875
G5300510,6524.3125,797.485,6.45,108.8975,565.9225,1226.79,2842.45,4441.865
G5300530,5893.885,357.9625,50.0975,116.19,461.52,920.8425,1818.7025,2943.6975
G5300550,5633.4725,35.4875,0,0,6.7675,74.58,446.6725,1349.82
G5300570,5633.4725,35.4875,0,0,6.7675,74.58,446.6725,1349.82
G5300590,4758.405,1079.5275,0,0,37.855,200.4875,1021.115,2427.73
G5300610,5349.2625,171.9975,0,0,0,1.525,141.4,1236.5525
G5300630,6524.3125,797.485,6.45,108.8975,565.9225,1226.79,2842.45,4441.865
G5300650,7553.8575,632.9325,749.84,1376.8875,2182.5,2928.5875,4041.8275,5406.7
G5300670,5620.755,349.6275,0,15.305,161.045,450.7825,1057.78,2300.4775
G5300690,5035.825,103.885,0,0,1.705,62.215,341.8225,1118.8875
G5300710,5108.765,1021.79,0,0,25.1775,527.615,1607.2025,2748.3575
G5300730,5914.92,143.04,0,5.7,78.06,380.28,1093.44,2323.78
G5300750,6831.5725,664.1875,68.4,273.3225,611.445,1253.015,2970.25,4577.055
G5300770,6331.535,836.375,190.77,630.075,1347.9875,2077.6525,3137.91,4356.915
G5400010,6326.4975,634.8075,692.965,1167.96,1849.1775,2437.1275,3405.5575,4420.225
G5400030,4587.2975,989.555,139.98,341.2125,638.925,1046.6125,1615.925,2535.4375
G5400050,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400070,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400090,5921.1825,796.6275,264.52,772.03,1493.405,2168.7225,3321.8825,4244.2375
G5400110,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
G5400130,5147.33,1214.9525,396.8225,927.1175,1526.815,2137.905,2835.11,3525.22
G5400150,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400170,5280.2625,1062.2025,187.7,464.895,1140.21,1773.5325,2742.22,3626.205
G5400190,5506.015,701.965,417.8875,915.4025,1475.1725,1985.9325,2866.395,3639.6625
G5400210,5147.33,1214.9525,396.8225,927.1175,1526.815,2137.905,2835.11,3525.22
G5400230,6326.4975,634.8075,692.965,1167.96,1849.1775,2437.1275,3405.5575,4420.225
G5400250,6515.5475,642.3275,734.63,1241.165,2023.5275,2785.895,3704.615,4659.8675
G5400270,5294.0125,1347.19,326.12,737.3975,1248.1675,1761.795,2613.5375,3362.325
G5400290,5921.1825,796.6275,264.52,772.03,1493.405,2168.7225,3321.8825,4244.2375
G5400310,6326.4975,634.8075,692.965,1167.96,1849.1775,2437.1275,3405.5575,4420.225
G5400330,5280.2625,1062.2025,187.7,464.895,1140.21,1773.5325,2742.22,3626.205
G5400350,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400370,4587.2975,989.555,139.98,341.2125,638.925,1046.6125,1615.925,2535.4375
G5400390,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400410,5280.2625,1062.2025,187.7,464.895,1140.21,1773.5325,2742.22,3626.205
G5400430,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
G5400450,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400470,4692.8925,638.595,253.6025,492.78,941.265,1553.8225,2133.7275,2744.62
G5400490,5280.2625,1062.2025,187.7,464.895,1140.21,1773.5325,2742.22,3626.205
G5400510,5921.1825,796.6275,264.52,772.03,1493.405,2168.7225,3321.8825,4244.2375
G5400530,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400550,4692.8925,638.595,253.6025,492.78,941.265,1553.8225,2133.7275,2744.62
G5400570,5294.0125,1347.19,326.12,737.3975,1248.1675,1761.795,2613.5375,3362.325
G5400590,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
G5400610,5207.425,828.94,577.18,858.1225,1287.57,1780.4825,2625.485,3449.3325
G5400630,6515.5475,642.3275,734.63,1241.165,2023.5275,2785.895,3704.615,4659.8675
G5400650,4587.2975,989.555,139.98,341.2125,638.925,1046.6125,1615.925,2535.4375
G5400670,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400690,5921.1825,796.6275,264.52,772.03,1493.405,2168.7225,3321.8825,4244.2375
G5400710,6326.4975,634.8075,692.965,1167.96,1849.1775,2437.1275,3405.5575,4420.225
G5400730,5147.33,1214.9525,396.8225,927.1175,1526.815,2137.905,2835.11,3525.22
G5400750,6732.285,327.255,1001.8875,1566.12,2321.7125,3069.9675,3916.9525,4740.1
G5400770,5207.425,828.94,577.18,858.1225,1287.57,1780.4825,2625.485,3449.3325
G5400790,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400810,5506.015,701.965,417.8875,915.4025,1475.1725,1985.9325,2866.395,3639.6625
G5400830,6326.4975,634.8075,692.965,1167.96,1849.1775,2437.1275,3405.5575,4420.225
G5400850,5147.33,1214.9525,396.8225,927.1175,1526.815,2137.905,2835.11,3525.22
G5400870,4899.69,1208.1675,535.9525,790.3775,1182.2075,1692.09,2423.955,3175.2775
G5400890,5506.015,701.965,417.8875,915.4025,1475.1725,1985.9325,2866.395,3639.6625
G5400910,5280.2625,1062.2025,187.7,464.895,1140.21,1773.5325,2742.22,3626.205
G5400930,6326.4975,634.8075,692.965,1167.96,1849.1775,2437.1275,3405.5575,4420.225
G5400950,5147.33,1214.9525,396.8225,927.1175,1526.815,2137.905,2835.11,3525.22
G5400970,5280.2625,1062.2025,187.7,464.895,1140.21,1773.5325,2742.22,3626.205
G5400990,4820.7275,1261.52,336.9175,609.1975,900.27,1436.4,2393.4025,3319.46
G5401010,6732.285,327.255,1001.8875,1566.12,2321.7125,3069.9675,3916.9525,4740.1
G5401030,5921.1825,796.6275,264.52,772.03,1493.405,2168.7225,3321.8825,4244.2375
G5401050,5147.33,1214.9525,396.8225,927.1175,1526.815,2137.905,2835.11,3525.22
G5401070,5147.33,1214.9525,396.8225,927.1175,1526.815,2137.905,2835.11,3525.22
G5401090,4692.8925,638.595,253.6025,492.78,941.265,1553.8225,2133.7275,2744.62
G5500010,7553.9275,607.3375,1596.855,2365.535,3468.1325,4268.71,4999.985,5789.6625
G5500030,8978.1525,525.09,2898.59,3754.6725,4582.515,5398.2925,6462.06,7455.725
G5500050,8726.4475,612.1075,3623.33,4453.8725,5093.6725,5663.47,6581.98,7309.035
G5500070,10305.835,218.905,3582.2775,4470.6075,5430.0025,6557.4325,7775.7225,8694.62
G5500090,7903.36,694.54,1773.365,2646.145,3666.19,4459.0825,5580.545,6474.8525
G5500110,7835.4025,806.7775,2655.7225,3537.625,4244.8925,4782.9175,5379.2775,6202.6975
G5500130,10188.3275,356.1875,4285.015,4916.195,5758.205,6690.96,7716.1,8490.24
G5500150,7151.995,676.4125,855.22,1654.6325,2413.3,3087.2825,4251.705,5439.3275
G5500170,8500.7575,758.35,2970.0625,3881.5875,4695.5875,5448.755,6356.66,7097.4325
G5500190,7553.9275,607.3375,1596.855,2365.535,3468.1325,4268.71,4999.985,5789.6625
G5500210,7790.505,821.3475,2235.79,2928.93,3695.7025,4313.6575,5322.8875,6366.2775
G5500230,6257.19,1139.64,750.3,1270.2775,2130.7575,2846.3825,4069.33,4798.175
G5500250,7790.505,821.3475,2235.79,2928.93,3695.7025,4313.6575,5322.8875,6366.2775
G5500270,6926.9,838.0325,966.875,1581.805,2574.1975,3586.4775,4604.2075,5393.1625
G5500290,7361.8125,501.84,1288.7375,2135.7925,2842.0375,3606.435,4615.365,5452.335
G5500310,9710.13,306.6825,3552.5725,4649.24,5543.8275,6434.4825,7346.1075,8113.7775
G5500330,8500.7575,758.35,2970.0625,3881.5875,4695.5875,5448.755,6356.66,7097.4325
G5500350,8500.7575,758.35,2970.0625,3881.5875,4695.5875,5448.755,6356.66,7097.4325
G5500370,8378.6275,693.5575,2707.0525,3520.315,4189.515,4975.41,6111.6025,6954.49
G5500390,8064.11,530.1275,2821.365,3504.2275,4015.9525,4398.7725,5244.1575,6313.205
G5500410,8890.43,660.335,3602.2425,4341.1275,5125.4475,5868.0475,6802.2975,7482.4575
G5500430,6780.3125,746.225,1103.235,1784.9,2547.6725,3241.6575,4135.935,4871.985
G5500450,7790.505,821.3475,2235.79,2928.93,3695.7025,4313.6575,5322.8875,6366.2775
G5500470,8064.11,530.1275,2821.365,3504.2275,4015.9525,4398.7725,5244.1575,6313.205
G5500490,6780.3125,746.225,1103.235,1784.9,2547.6725,3241.6575,4135.935,4871.985
G5500510,8978.1525,525.09,2898.59,3754.6725,4582.515,5398.2925,6462.06,7455.725
G5500530,7561.3825,893.155,2063.58,2689.7275,3485.465,4149.865,5139.63,6091.1125
G5500550,6926.9,838.0325,966.875,1581.805,2574.1975,3586.4775,4604.2075,5393.1625
G5500570,6780.3125,746.225,1103.235,1784.9,2547.6725,3241.6575,4135.935,4871.985
G5500590,7398.275,670.1075,1394.8375,2158.4725,3084.7075,3746.2525,4730.1025,5744.66
G5500610,7361.8125,501.84,1288.7375,2135.7925,2842.0375,3606.435,4615.365,5452.335
G5500630,7561.3825,893.155,2063.58,2689.7275,3485.465,4149.865,5139.63,6091.1125
G5500650,6780.3125,746.225,1103.235,1784.9,2547.6725,3241.6575,4135.935,4871.985
G5500670,8890.43,660.335,3602.2425,4341.1275,5125.4475,5868.0475,6802.2975,7482.4575
G5500690,8890.43,660.335,3602.2425,4341.1275,5125.4475,5868.0475,6802.2975,7482.4575
G5500710,7271.525,463.4225,1517.47,2094.6075,2578.385,3342.0475,4259.415,5065.62
G5500730,7982.3775,831.765,2111.865,2904.61,3865.305,4700.0825,5765.555,6463.0425
G5500750,7770.92,602.4725,1589.5,2228.9475,3109.335,4018.2825,5218.79,6025.4075
G5500770,7790.505,821.3475,2235.79,2928.93,3695.7025,4313.6575,5322.8875,6366.2775
G5500780,7903.36,694.54,1773.365,2646.145,3666.19,4459.0825,5580.545,6474.8525
G5500790,7398.275,670.1075,1394.8375,2158.4725,3084.7075,3746.2525,4730.1025,5744.66
G5500810,7561.3825,893.155,2063.58,2689.7275,3485.465,4149.865,5139.63,6091.1125
G5500830,7903.36,694.54,1773.365,2646.145,3666.19,4459.0825,5580.545,6474.8525
G5500850,8890.43,660.335,3602.2425,4341.1275,5125.4475,5868.0475,6802.2975,7482.4575
G5500870,7151.995,676.4125,855.22,1654.6325,2413.3,3087.2825,4251.705,5439.3275
G5500890,7398.275,670.1075,1394.8375,2158.4725,3084.7075,3746.2525,4730.1025,5744.66
G5500910,7925.07,969.6,2408.4,3040.3,3731.2025,4668.6675,5899.735,6571.0025
G5500930,7925.07,969.6,2408.4,3040.3,3731.2025,4668.6675,5899.735,6571.0025
G5500950,8112.765,757.08,2949.6875,3733.755,4411.7275,4962.5075,5732.82,6564.905
G5500970,8848.7775,577.8375,3435.705,4143.66,4866.9725,5557.2225,6522.31,7369.3975
G5500990,8631.6925,573.37,2873.1175,3822.9325,4587.6775,5306.3175,6281.4925,7130.45
G5501010,7398.275,670.1075,1394.8375,2158.4725,3084.7075,3746.2525,4730.1025,5744.66
G5501030,6780.3125,746.225,1103.235,1784.9,2547.6725,3241.6575,4135.935,4871.985
G5501050,6822.0875,514.7825,682.5675,1261.9025,1814.1625,2616.995,3600.1275,5002.7925
G5501070,8726.4475,612.1075,3623.33,4453.8725,5093.6725,5663.47,6581.98,7309.035
G5501090,7925.07,969.6,2408.4,3040.3,3731.2025,4668.6675,5899.735,6571.0025
G5501110,6780.3125,746.225,1103.235,1784.9,2547.6725,3241.6575,4135.935,4871.985
G5501130,8631.6925,573.37,2873.1175,3822.9325,4587.6775,5306.3175,6281.4925,7130.45
G5501150,7151.995,676.4125,855.22,1654.6325,2413.3,3087.2825,4251.705,5439.3275
G5501170,7271.525,463.4225,1517.47,2094.6075,2578.385,3342.0475,4259.415,5065.62
G5501190,8631.6925,573.37,2873.1175,3822.9325,4587.6775,5306.3175,6281.4925,7130.45
G5501210,7835.4025,806.7775,2655.7225,3537.625,4244.8925,4782.9175,5379.2775,6202.6975
G5501230,7561.3825,893.155,2063.58,2689.7275,3485.465,4149.865,5139.63,6091.1125
G5501250,8792.9525,600.38,3216.1975,4159.805,5054.92,5714.735,6631.685,7311.0975
G5501270,6822.0875,514.7825,682.5675,1261.9025,1814.1625,2616.995,3600.1275,5002.7925
G5501290,10188.3275,356.1875,4285.015,4916.195,5758.205,6690.96,7716.1,8490.24
G5501310,7398.275,670.1075,1394.8375,2158.4725,3084.7075,3746.2525,4730.1025,5744.66
G5501330,7398.275,670.1075,1394.8375,2158.4725,3084.7075,3746.2525,4730.1025,5744.66
G5501350,7151.995,676.4125,855.22,1654.6325,2413.3,3087.2825,4251.705,5439.3275
G5501370,8064.11,530.1275,2821.365,3504.2275,4015.9525,4398.7725,5244.1575,6313.205
G5501390,8064.11,530.1275,2821.365,3504.2275,4015.9525,4398.7725,5244.1575,6313.205
G5501410,7553.9275,607.3375,1596.855,2365.535,3468.1325,4268.71,4999.985,5789.6625
G5600010,8108.2675,478.75,1018.1225,1972.165,3073.8875,3972.12,5166.655,6210.2875
G5600030,7766.3975,916.28,1614.1975,2442.5525,3399.225,4216.055,5228.7,6078.325
G5600050,7174.9725,1009.335,928.8625,1490.8625,2266.5375,3276.8225,4380.925,5349.9275
G5600070,7770.3925,605.53,565.0725,1232.2775,2399.6775,3594.3275,4833.065,6050.73
G5600090,7774.4075,811.265,1282.815,2035.2375,2797.37,3759.05,4978.3575,6061.175
