in.county	hdd	cdd	switchover_lt05	switchover_lt10	switchover_lt15	switchover_lt20	switchover_lt25	switchover_lt30	switchover_lt35	switchover_lt40
G1300830	3456.8225	1050.758333	0	0	0	61.4975	241.855	532.1525	1038.8425	1783.54
G1300850	3545.1925	1185.396667	0	0	6.2625	42.925	185.495	543.1475	1128.32	1807.1975
G1300870	1875.475	1544.925833	0	0	0	3.755	29.69	140.915	347.8575	629.3575
G1300890	3546.755	1036.9	2.53	57.2925	132.95	261.53	454.915	789.4075	1252.815	1915.425
G1300910	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1300930	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1300950	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1300970	3116.5925	923.5041667	0	0	6.45	54.955	177.1725	433.9825	883.3525	1501.415
G1300990	2292.945	1557.1275	0	0	2.125	21.9125	56.7625	121.84	351.2525	855.2
G1301010	1770.96	1740.529167	0	0	0	0	8.825	24.375	187.915	486.84
G1301030	2019.115	1547.8225	0	0	0	1.8775	30.705	116.53	336.4775	682.2
G1301050	3661.9775	1009.026667	0	9.3025	65.64	174.2675	361.1675	683.5525	1191.2925	1898.0225
G1301070	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1301090	2019.115	1547.8225	0	0	0	1.8775	30.705	116.53	336.4775	682.2
G1301110	3456.8225	1050.758333	0	0	0	61.4975	241.855	532.1525	1038.8425	1783.54
G1301130	3034.18	1153.1775	0	2.335	20.0925	58.8125	238.3425	505.9275	810.32	1365.625
G1301150	3545.1925	1185.396667	0	0	6.2625	42.925	185.495	543.1475	1128.32	1807.1975
G1301170	3546.755	1036.9	2.53	57.2925	132.95	261.53	454.915	789.4075	1252.815	1915.425
G1301190	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G1301210	3546.755	1036.9	2.53	57.2925	132.95	261.53	454.915	789.4075	1252.815	1915.425
G1301230	3545.1925	1185.396667	0	0	6.2625	42.925	185.495	543.1475	1128.32	1807.1975
G1301250	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1301270	2322.36	1598.006667	0	0	0	34.425	93.4975	229.7	473.215	890.115
G1301290	3545.1925	1185.396667	0	0	6.2625	42.925	185.495	543.1475	1128.32	1807.1975
G1301310	1875.475	1544.925833	0	0	0	3.755	29.69	140.915	347.8575	629.3575
G1301330	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1301350	3546.755	1036.9	2.53	57.2925	132.95	261.53	454.915	789.4075	1252.815	1915.425
G1301370	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G1301390	3545.1925	1185.396667	0	0	6.2625	42.925	185.495	543.1475	1128.32	1807.1975
G1301410	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1301430	3116.5925	923.5041667	0	0	6.45	54.955	177.1725	433.9825	883.3525	1501.415
G1301450	2365.3475	1582.056667	0	0	0	23.2575	65.2425	206.945	465.7725	914.775
G1301470	3661.9775	1009.026667	0	9.3025	65.64	174.2675	361.1675	683.5525	1191.2925	1898.0225
G1301490	3116.5925	923.5041667	0	0	6.45	54.955	177.1725	433.9825	883.3525	1501.415
G1301510	3034.18	1153.1775	0	2.335	20.0925	58.8125	238.3425	505.9275	810.32	1365.625
G1301530	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1301550	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1301570	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1301590	2635.1775	1415.545	0	0	0	25.4125	91.65	243.2825	602.565	1104.05
G1301610	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1301630	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1301650	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1301670	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1301690	2635.1775	1415.545	0	0	0	25.4125	91.65	243.2825	602.565	1104.05
G1301710	3034.18	1153.1775	0	2.335	20.0925	58.8125	238.3425	505.9275	810.32	1365.625
G1301730	2263.475	1437.013333	6.3275	6.3275	8.415	31.5225	96.385	206.6875	423.91	901.7025
G1301750	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1301770	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1301790	2470.08	1473.553333	0	0	0	17.4075	115.7775	314.135	652.495	1067.1225
G1301810	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1301830	2322.36	1598.006667	0	0	0	34.425	93.4975	229.7	473.215	890.115
G1301850	1770.96	1740.529167	0	0	0	0	8.825	24.375	187.915	486.84
G1301870	3545.1925	1185.396667	0	0	6.2625	42.925	185.495	543.1475	1128.32	1807.1975
G1301890	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1301910	2322.36	1598.006667	0	0	0	34.425	93.4975	229.7	473.215	890.115
G1301930	2635.1775	1415.545	0	0	0	25.4125	91.65	243.2825	602.565	1104.05
G1301950	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1301970	2365.3475	1582.056667	0	0	0	23.2575	65.2425	206.945	465.7725	914.775
G1301990	2365.3475	1582.056667	0	0	0	23.2575	65.2425	206.945	465.7725	914.775
G1302010	1875.475	1544.925833	0	0	0	3.755	29.69	140.915	347.8575	629.3575
G1302050	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1302070	2635.1775	1415.545	0	0	0	25.4125	91.65	243.2825	602.565	1104.05
G1302090	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1302110	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1302130	3456.8225	1050.758333	0	0	0	61.4975	241.855	532.1525	1038.8425	1783.54
G1302150	2365.3475	1582.056667	0	0	0	23.2575	65.2425	206.945	465.7725	914.775
G1302170	3546.755	1036.9	2.53	57.2925	132.95	261.53	454.915	789.4075	1252.815	1915.425
G1302190	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1302210	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1302230	3948.99	824.0375	12.815	77.825	171.2475	333.6425	582.415	1051.24	1608.32	2261.6325
G1302250	2635.1775	1415.545	0	0	0	25.4125	91.65	243.2825	602.565	1104.05
G1302270	3948.99	824.0375	12.815	77.825	171.2475	333.6425	582.415	1051.24	1608.32	2261.6325
G1302290	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1302310	3034.18	1153.1775	0	2.335	20.0925	58.8125	238.3425	505.9275	810.32	1365.625
G1302330	3948.99	824.0375	12.815	77.825	171.2475	333.6425	582.415	1051.24	1608.32	2261.6325
G1302350	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1302370	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1302390	3415.08	1131.253333	0	11.6825	39.5475	135.265	407.4875	832.955	1321.66	1862.285
G1302410	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G1302430	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1302450	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1302470	3546.755	1036.9	2.53	57.2925	132.95	261.53	454.915	789.4075	1252.815	1915.425
G1302490	2365.3475	1582.056667	0	0	0	23.2575	65.2425	206.945	465.7725	914.775
G1302510	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1302530	1875.475	1544.925833	0	0	0	3.755	29.69	140.915	347.8575	629.3575
G1302550	3034.18	1153.1775	0	2.335	20.0925	58.8125	238.3425	505.9275	810.32	1365.625
G1302570	4577.87	477.5575	0	0	66.85	237.3475	644.4975	1151.635	1899.1625	2660.8475
G1302590	3415.08	1131.253333	0	11.6825	39.5475	135.265	407.4875	832.955	1321.66	1862.285
G1302610	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1302630	2365.3475	1582.056667	0	0	0	23.2575	65.2425	206.945	465.7725	914.775
G1302650	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1302670	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1302690	2635.1775	1415.545	0	0	0	25.4125	91.65	243.2825	602.565	1104.05
G1302710	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1302730	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1302750	1875.475	1544.925833	0	0	0	3.755	29.69	140.915	347.8575	629.3575
G1302770	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1302790	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1302810	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G1302830	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1302850	2365.3475	1582.056667	0	0	0	23.2575	65.2425	206.945	465.7725	914.775
G1302870	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1302890	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1302910	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G1302930	2635.1775	1415.545	0	0	0	25.4125	91.65	243.2825	602.565	1104.05
G1302950	3456.8225	1050.758333	0	0	0	61.4975	241.855	532.1525	1038.8425	1783.54
G1302970	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1302990	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1303010	2846.285	1366.150833	0	0	0	30.19	215.9775	455.31	778.3625	1270.66
G1303030	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1303050	2322.36	1598.006667	0	0	0	34.425	93.4975	229.7	473.215	890.115
G1303070	3415.08	1131.253333	0	11.6825	39.5475	135.265	407.4875	832.955	1321.66	1862.285
G1303090	2474.225	1489.879167	0	0	0	1.8775	81.14	244.5125	490.2525	984.16
G1303110	4132.7975	913.4291667	0	19.205	97.955	347.1225	687.4875	1144.745	1804.6225	2512.6325
G1303130	3456.8225	1050.758333	0	0	0	61.4975	241.855	532.1525	1038.8425	1783.54
G1303150	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1303170	2948.11	1027.97	0	0	6.375	62.315	181.8875	362.3125	757.435	1305.705
G1303190	3215.775	1258.411667	0	0	19.275	125.0025	402.7275	684.785	1189.87	1761.015
G1303210	1982.8175	1506.4275	0	0	0	0	13.4	76.9	264.3725	642.155
G1500010	12.2525	1497.473333	0	0	0	0	0	0	0	0
G1500030	13.4925	2612.4125	0	0	0	0	0	0	0	0
G1500050	90.1775	1950.889167	24.175	26.525	26.525	26.525	31.6925	44.0425	48.25	52.8125
G1500070	28.645	2126.67	0	0	0	0	0	0	0	0
G1500090	23.38	2171.205	0	0	0	0	0	0	0	0
G1600010	5731.5025	667.5108333	20.435	75.715	120.135	342.4425	747.59	1388.245	2448.48	3585.2175
G1600030	5731.5025	667.5108333	20.435	75.715	120.135	342.4425	747.59	1388.245	2448.48	3585.2175
G1600050	7407.4425	543.4325	241.33	477.39	802.525	1650.3075	2566.46	3501.695	4521.6225	5590.375
G1600070	8692.355	388.275	519.15	763.7475	1314.7525	2143.1875	3305.82	4428.99	5923.4175	7147.67
G1600090	7155.7375	369.9625	148.1375	322.7475	545.25	776.3425	1194.3725	1922.0275	3615.7825	5049.12
G1600110	7407.4425	543.4325	241.33	477.39	802.525	1650.3075	2566.46	3501.695	4521.6225	5590.375
G1600130	7652.5275	631.3091667	204.8	360.0475	685.9825	1248.565	2133.6125	3093.89	4488.665	5950.2925
G1600150	5731.5025	667.5108333	20.435	75.715	120.135	342.4425	747.59	1388.245	2448.48	3585.2175
