name,neighborhood,city,year,stars
Annisa,Manhattan,New York,2006,1
Aureole,Manhattan,New York,2006,1
Babbo,Manhattan,New York,2006,1
BLT Fish,Manhattan,New York,2006,1
Café Boulud,Manhattan,New York,2006,1
Café Gray,Manhattan,New York,2006,1
Craft,Manhattan,New York,2006,1
Cru,Manhattan,New York,2006,1
Etats-Unis,Manhattan,New York,2006,1
Fiamma Osteria,Manhattan,New York,2006,1
Fleur de Sel,Manhattan,New York,2006,1
Gotham Bar and Grill,Manhattan,New York,2006,1
La Goulue,Manhattan,New York,2006,1
Gramercy Tavern,Manhattan,New York,2006,1
Jewel Bako,Manhattan,New York,2006,1
JoJo,Manhattan,New York,2006,1
Lever House,Manhattan,New York,2006,1
Lo Scalco,Manhattan,New York,2006,1
March,Manhattan,New York,2006,1
The Modern,Manhattan,New York,2006,1
Nobu,Manhattan,New York,2006,1
Oceana,Manhattan,New York,2006,1
Peter Luger Steak House,Brooklyn,New York,2006,1
Picholine,Manhattan,New York,2006,1
Saul,Brooklyn,New York,2006,1
Scalini Fedeli,Manhattan,New York,2006,1
The Spotted Pig,Manhattan,New York,2006,1
Veritas,Manhattan,New York,2006,1
Vong,Manhattan,New York,2006,1
Wallsé,Manhattan,New York,2006,1
wd~50,Manhattan,New York,2006,1
A Voce Columbus,Manhattan,New York,2007,1
Annisa,Manhattan,New York,2007,1
Aureole,Manhattan,New York,2007,1
Babbo,Manhattan,New York,2007,1
Café Boulud,Manhattan,New York,2007,1
Café Gray,Manhattan,New York,2007,1
Country,Manhattan,New York,2007,1
Craft,Manhattan,New York,2007,1
Cru,Manhattan,New York,2007,1
Danube,Manhattan,New York,2007,1
Devi,Manhattan,New York,2007,1
Etats-Unis,Manhattan,New York,2007,1
Fiamma Osteria,Manhattan,New York,2007,1
Fleur de Sel,Manhattan,New York,2007,1
Gotham Bar and Grill,Manhattan,New York,2007,1
La Goulue,Manhattan,New York,2007,1
Gramercy Tavern,Manhattan,New York,2007,1
Jewel Bako,Manhattan,New York,2007,1
Kurumazushi,Manhattan,New York,2007,1
Lever House,Manhattan,New York,2007,1
The Modern,Manhattan,New York,2007,1
Oceana,Manhattan,New York,2007,1
Perry Street,Manhattan,New York,2007,1
Peter Luger Steak House,Brooklyn,New York,2007,1
Picholine,Manhattan,New York,2007,1
Saul,Brooklyn,New York,2007,1
The Spotted Pig,Manhattan,New York,2007,1
Sushi of Gari,Manhattan,New York,2007,1
Veritas,Manhattan,New York,2007,1
Vong,Manhattan,New York,2007,1
Wallsé,Manhattan,New York,2007,1
wd~50,Manhattan,New York,2007,1
Acquerello,Nob Hill,San Francisco,2007,1
Auberge du Soleil,Rutherford,San Francisco,2007,1
Bistro Jeanty,Yountville,San Francisco,2007,1
Bouchon,Yountville,San Francisco,2007,1
Boulevard,SoMa,San Francisco,2007,1
Bushi-Tei,Japantown,San Francisco,2007,1
Chez Panisse,Berkeley,San Francisco,2007,1
Chez TJ,Mountain View,San Francisco,2007,1
Dry Creek Kitchen,Healdsburg,San Francisco,2007,1
Farmhouse Inn & Restaurant,Forestville,San Francisco,2007,1
Fifth Floor,SoMa,San Francisco,2007,1
Fleur de Lys,Financial District,San Francisco,2007,1
Gary Danko,North Beach,San Francisco,2007,1
K&L Bistro,Sebastopol,San Francisco,2007,1
La Folie,Russian Hill,San Francisco,2007,1
Masa's,Nob Hill,San Francisco,2007,1
Quince,Jackson Square,San Francisco,2007,1
Range,Mission,San Francisco,2007,1
Rubicon,Financial District,San Francisco,2007,1
Sushi Ran,Sausalito,San Francisco,2007,1
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2007,1
A Voce Columbus,Manhattan,New York,2008,1
Annisa,Manhattan,New York,2008,1
Anthos,Manhattan,New York,2008,1
L'Atelier de Joël Robuchon,Manhattan,New York,2008,1
Aureole,Manhattan,New York,2008,1
Babbo,Manhattan,New York,2008,1
Blue Hill,Manhattan,New York,2008,1
Café Boulud,Manhattan,New York,2008,1
Café Gray,Manhattan,New York,2008,1
Country,Manhattan,New York,2008,1
Cru,Manhattan,New York,2008,1
Danube,Manhattan,New York,2008,1
Devi,Manhattan,New York,2008,1
Dressler,Brooklyn,New York,2008,1
Etats-Unis,Manhattan,New York,2008,1
Fleur de Sel,Manhattan,New York,2008,1
Gilt,Manhattan,New York,2008,1
Gotham Bar and Grill,Manhattan,New York,2008,1
Gramercy Tavern,Manhattan,New York,2008,1
Jewel Bako,Manhattan,New York,2008,1
JoJo,Manhattan,New York,2008,1
Kurumazushi,Manhattan,New York,2008,1
The Modern,Manhattan,New York,2008,1
Oceana,Manhattan,New York,2008,1
Perry Street,Manhattan,New York,2008,1
Peter Luger Steak House,Brooklyn,New York,2008,1
Saul,Brooklyn,New York,2008,1
The Spotted Pig,Manhattan,New York,2008,1
Sushi of Gari,Manhattan,New York,2008,1
Veritas,Manhattan,New York,2008,1
Vong,Manhattan,New York,2008,1
Wallsé,Manhattan,New York,2008,1
wd~50,Manhattan,New York,2008,1
Acquerello,Nob Hill,San Francisco,2008,1
Ame,SoMa,San Francisco,2008,1
Auberge du Soleil,Rutherford,San Francisco,2008,1
Bistro Jeanty,Yountville,San Francisco,2008,1
Bouchon,Yountville,San Francisco,2008,1
Boulevard,SoMa,San Francisco,2008,1
Chez Panisse,Berkeley,San Francisco,2008,1
Coi,North Beach,San Francisco,2008,1
Cortez,Financial District,San Francisco,2008,1
Farmhouse Inn & Restaurant,Forestville,San Francisco,2008,1
Fifth Floor,SoMa,San Francisco,2008,1
Fleur de Lys,Financial District,San Francisco,2008,1
Gary Danko,North Beach,San Francisco,2008,1
K&L Bistro,Sebastopol,San Francisco,2008,1
La Folie,Russian Hill,San Francisco,2008,1
Madrona Manor,Healdsburg,San Francisco,2008,1
Martini House,St. Helena,San Francisco,2008,1
Masa's,Nob Hill,San Francisco,2008,1
One Market,SoMa,San Francisco,2008,1
Quince,Jackson Square,San Francisco,2008,1
Range,Mission,San Francisco,2008,1
Redd,Yountville,San Francisco,2008,1
Rubicon,Financial District,San Francisco,2008,1
Sushi Ran,Sausalito,San Francisco,2008,1
Terra,St. Helena,San Francisco,2008,1
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2008,1
Allen & Delancey,Manhattan,New York,2009,1
Alto,Manhattan,New York,2009,1
Annisa,Manhattan,New York,2009,1
Anthos,Manhattan,New York,2009,1
L'Atelier de Joël Robuchon,Manhattan,New York,2009,1
Aureole,Manhattan,New York,2009,1
Blue Hill,Manhattan,New York,2009,1
Café Boulud,Manhattan,New York,2009,1
Cru,Manhattan,New York,2009,1
Dressler,Brooklyn,New York,2009,1
Eighty-One,Manhattan,New York,2009,1
Etats-Unis,Manhattan,New York,2009,1
Fiamma Osteria,Manhattan,New York,2009,1
Fleur de Sel,Manhattan,New York,2009,1
Gotham Bar and Grill,Manhattan,New York,2009,1
Gramercy Tavern,Manhattan,New York,2009,1
Insieme,Manhattan,New York,2009,1
Jewel Bako,Manhattan,New York,2009,1
JoJo,Manhattan,New York,2009,1
Kyo Ya,Manhattan,New York,2009,1
The Modern,Manhattan,New York,2009,1
Oceana,Manhattan,New York,2009,1
Perry Street,Manhattan,New York,2009,1
Peter Luger Steak House,Brooklyn,New York,2009,1
Public,Manhattan,New York,2009,1
Saul,Brooklyn,New York,2009,1
The Spotted Pig,Manhattan,New York,2009,1
Sushi of Gari,Manhattan,New York,2009,1
Veritas,Manhattan,New York,2009,1
Wallsé,Manhattan,New York,2009,1
wd~50,Manhattan,New York,2009,1
Acquerello,Nob Hill,San Francisco,2009,1
Ame,SoMa,San Francisco,2009,1
Auberge du Soleil,Rutherford,San Francisco,2009,1
Bistro Jeanty,Yountville,San Francisco,2009,1
Bouchon,Yountville,San Francisco,2009,1
Boulevard,SoMa,San Francisco,2009,1
Chez Panisse,Berkeley,San Francisco,2009,1
Chez TJ,Mountain View,San Francisco,2009,1
Farmhouse Inn & Restaurant,Forestville,San Francisco,2009,1
Fifth Floor,SoMa,San Francisco,2009,1
Fleur de Lys,Financial District,San Francisco,2009,1
Gary Danko,North Beach,San Francisco,2009,1
La Folie,Russian Hill,San Francisco,2009,1
Madrona Manor,Healdsburg,San Francisco,2009,1
Martini House,St. Helena,San Francisco,2009,1
Masa's,Nob Hill,San Francisco,2009,1
Murray Circle,Sausalito,San Francisco,2009,1
One Market,SoMa,San Francisco,2009,1
Plumed Horse,Saratoga,San Francisco,2009,1
Quince,Jackson Square,San Francisco,2009,1
Range,Mission,San Francisco,2009,1
Redd,Yountville,San Francisco,2009,1
Terra,St. Helena,San Francisco,2009,1
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2009,1
A Voce Columbus,Manhattan,New York,2010,1
Adour,Manhattan,New York,2010,1
Annisa,Manhattan,New York,2010,1
Anthos,Manhattan,New York,2010,1
L'Atelier de Joël Robuchon,Manhattan,New York,2010,1
Aureole,Manhattan,New York,2010,1
Blue Hill,Manhattan,New York,2010,1
Bouley,Manhattan,New York,2010,1
Café Boulud,Manhattan,New York,2010,1
Casa Mono,Manhattan,New York,2010,1
Convivio,Manhattan,New York,2010,1
Del Posto,Manhattan,New York,2010,1
Dressler,Brooklyn,New York,2010,1
Eighty-One,Manhattan,New York,2010,1
Eleven Madison Park,Manhattan,New York,2010,1
Etats-Unis,Manhattan,New York,2010,1
Gotham Bar and Grill,Manhattan,New York,2010,1
Gramercy Tavern,Manhattan,New York,2010,1
Insieme,Manhattan,New York,2010,1
Jewel Bako,Manhattan,New York,2010,1
Kajitsu,Manhattan,New York,2010,1
Kyo Ya,Manhattan,New York,2010,1
Marc Forgione,Manhattan,New York,2010,1
Marea,Manhattan,New York,2010,1
Minetta Tavern,Manhattan,New York,2010,1
The Modern,Manhattan,New York,2010,1
Oceana,Manhattan,New York,2010,1
Perry Street,Manhattan,New York,2010,1
Peter Luger Steak House,Brooklyn,New York,2010,1
Public,Manhattan,New York,2010,1
Rhong-Tiam,Manhattan,New York,2010,1
The River Café,Brooklyn,New York,2010,1
Rouge Tomate,Manhattan,New York,2010,1
Saul,Brooklyn,New York,2010,1
Seäsonal,Manhattan,New York,2010,1
Shalezeh,Manhattan,New York,2010,1
SHO Shaun Hergatt,Manhattan,New York,2010,1
Soto,Manhattan,New York,2010,1
The Spotted Pig,Manhattan,New York,2010,1
Sushi Azabu,Manhattan,New York,2010,1
Sushi of Gari,Manhattan,New York,2010,1
Veritas,Manhattan,New York,2010,1
Wallsé,Manhattan,New York,2010,1
wd~50,Manhattan,New York,2010,1
Acquerello,Nob Hill,San Francisco,2010,1
Ame,SoMa,San Francisco,2010,1
Applewood,Guerneville,San Francisco,2010,1
Auberge du Soleil,Rutherford,San Francisco,2010,1
Aziza,Richmond,San Francisco,2010,1
Bouchon,Yountville,San Francisco,2010,1
Boulevard,SoMa,San Francisco,2010,1
Chez Panisse,Berkeley,San Francisco,2010,1
Chez TJ,Mountain View,San Francisco,2010,1
Commis,Oakland,San Francisco,2010,1
Etoile,Yountville,San Francisco,2010,1
Farmhouse Inn & Restaurant,Forestville,San Francisco,2010,1
Fifth Floor,SoMa,San Francisco,2010,1
Fleur de Lys,Financial District,San Francisco,2010,1
Gary Danko,North Beach,San Francisco,2010,1
La Folie,Russian Hill,San Francisco,2010,1
La Toque,Rutherford,San Francisco,2010,1
Luce,SoMa,San Francisco,2010,1
Madera,Menlo Park,San Francisco,2010,1
Madrona Manor,Healdsburg,San Francisco,2010,1
Masa's,Nob Hill,San Francisco,2010,1
Michael Mina,Financial District,San Francisco,2010,1
Murray Circle,Sausalito,San Francisco,2010,1
One Market,SoMa,San Francisco,2010,1
Plumed Horse,Saratoga,San Francisco,2010,1
Quince,Jackson Square,San Francisco,2010,1
Range,Mission,San Francisco,2010,1
Redd,Yountville,San Francisco,2010,1
Sante,Sonoma,San Francisco,2010,1
Solbar,Calistoga,San Francisco,2010,1
Terra,St. Helena,San Francisco,2010,1
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2010,1
The Village Pub,Woodside,San Francisco,2010,1
Trevese,Los Gatos,San Francisco,2010,1
Ubuntu,Napa,San Francisco,2010,1
A Voce Columbus,Manhattan,New York,2011,1
A Voce Madison,Manhattan,New York,2011,1
Adour,Manhattan,New York,2011,1
Aldea,Manhattan,New York,2011,1
Annisa,Manhattan,New York,2011,1
Anthos,Manhattan,New York,2011,1
L'Atelier de Joël Robuchon,Manhattan,New York,2011,1
Aureole,Manhattan,New York,2011,1
Blue Hill,Manhattan,New York,2011,1
Bouley,Manhattan,New York,2011,1
The Breslin,Manhattan,New York,2011,1
Café Boulud,Manhattan,New York,2011,1
Casa Mono,Manhattan,New York,2011,1
Convivio,Manhattan,New York,2011,1
Danny Brown Wine Bar & Kitchen,Queens,New York,2011,1
Del Posto,Manhattan,New York,2011,1
Dovetail,Manhattan,New York,2011,1
Dressler,Brooklyn,New York,2011,1
Eleven Madison Park,Manhattan,New York,2011,1
Gotham Bar and Grill,Manhattan,New York,2011,1
Gramercy Tavern,Manhattan,New York,2011,1
Jewel Bako,Manhattan,New York,2011,1
Kyo Ya,Manhattan,New York,2011,1
Laut,Manhattan,New York,2011,1
Marc Forgione,Manhattan,New York,2011,1
Minetta Tavern,Manhattan,New York,2011,1
The Modern,Manhattan,New York,2011,1
Oceana,Manhattan,New York,2011,1
Peter Luger Steak House,Brooklyn,New York,2011,1
Public,Manhattan,New York,2011,1
The River Café,Brooklyn,New York,2011,1
Rouge Tomate,Manhattan,New York,2011,1
Saul,Brooklyn,New York,2011,1
Seäsonal,Manhattan,New York,2011,1
Shalezeh,Manhattan,New York,2011,1
SHO Shaun Hergatt,Manhattan,New York,2011,1
The Spotted Pig,Manhattan,New York,2011,1
Sushi Azabu,Manhattan,New York,2011,1
Sushi of Gari,Manhattan,New York,2011,1
Veritas,Manhattan,New York,2011,1
Wallsé,Manhattan,New York,2011,1
wd~50,Manhattan,New York,2011,1
Acquerello,Nob Hill,San Francisco,2011,1
Ame,SoMa,San Francisco,2011,1
Applewood,Guerneville,San Francisco,2011,1
Auberge du Soleil,Rutherford,San Francisco,2011,1
Aziza,Richmond,San Francisco,2011,1
Baumé,Palo Alto,San Francisco,2011,1
Bouchon,Yountville,San Francisco,2011,1
Boulevard,SoMa,San Francisco,2011,1
Campton Place,Union Square,San Francisco,2011,1
Chez TJ,Mountain View,San Francisco,2011,1
Commis,Oakland,San Francisco,2011,1
Dio Deka,Los Gatos,San Francisco,2011,1
El Paseo,Mill Valley,San Francisco,2011,1
Etoile,Yountville,San Francisco,2011,1
Farmhouse Inn & Restaurant,Forestville,San Francisco,2011,1
Fleur de Lys,Financial District,San Francisco,2011,1
Frances,Castro,San Francisco,2011,1
Gary Danko,North Beach,San Francisco,2011,1
La Folie,Russian Hill,San Francisco,2011,1
La Toque,Rutherford,San Francisco,2011,1
Luce,SoMa,San Francisco,2011,1
Madera,Menlo Park,San Francisco,2011,1
Madrona Manor,Healdsburg,San Francisco,2011,1
Masa's,Nob Hill,San Francisco,2011,1
Mirepoix,Windsor,San Francisco,2011,1
Murray Circle,Sausalito,San Francisco,2011,1
One Market,SoMa,San Francisco,2011,1
Plumed Horse,Saratoga,San Francisco,2011,1
Quince,Jackson Square,San Francisco,2011,1
Redd,Yountville,San Francisco,2011,1
Saison,SoMa,San Francisco,2011,1
Sante,Sonoma,San Francisco,2011,1
Solbar,Calistoga,San Francisco,2011,1
Spruce,Presidio Heights,San Francisco,2011,1
Terra,St. Helena,San Francisco,2011,1
The Dining Room at the Ritz-Carlton,Nob Hill,San Francisco,2011,1
The Village Pub,Woodside,San Francisco,2011,1
Ubuntu,Napa,San Francisco,2011,1
Wakuriya,San Mateo,San Francisco,2011,1
Blackbird,West Loop,Chicago,2011,1
Boka,Lincoln Park,Chicago,2011,1
Bonsoirée,Logan Square,Chicago,2011,1
Crofton on Wells,River North,Chicago,2011,1
Everest,Loop,Chicago,2011,1
Graham Elliot,River North,Chicago,2011,1
Longman & Eagle,Logan Square,Chicago,2011,1
NAHA,River North,Chicago,2011,1
NoMI,Magnificent Mile,Chicago,2011,1
Schwa,West Town,Chicago,2011,1
Seasons,Magnificent Mile,Chicago,2011,1
Sepia,West Loop,Chicago,2011,1
Sixteen,River North,Chicago,2011,1
Spiaggia,Magnificent Mile,Chicago,2011,1
Takashi,Bucktown,Chicago,2011,1
Topolobampo,River North,Chicago,2011,1
Tru,Streeterville,Chicago,2011,1
Vie,Western Springs,Chicago,2011,1
A Voce Columbus,Manhattan,New York,2012,1
A Voce Madison,Manhattan,New York,2012,1
Adour,Manhattan,New York,2012,1
Ai Fiori,Manhattan,New York,2012,1
Aldea,Manhattan,New York,2012,1
Annisa,Manhattan,New York,2012,1
Aureole,Manhattan,New York,2012,1
Blue Hill,Manhattan,New York,2012,1
Bouley,Manhattan,New York,2012,1
The Breslin,Manhattan,New York,2012,1
Brushstroke,Manhattan,New York,2012,1
Café Boulud,Manhattan,New York,2012,1
Casa Mono,Manhattan,New York,2012,1
Danji,Manhattan,New York,2012,1
Danny Brown Wine Bar & Kitchen,Queens,New York,2012,1
Del Posto,Manhattan,New York,2012,1
Dovetail,Manhattan,New York,2012,1
Dressler,Brooklyn,New York,2012,1
Gotham Bar and Grill,Manhattan,New York,2012,1
Gramercy Tavern,Manhattan,New York,2012,1
Heartbreak,Manhattan,New York,2012,1
Jewel Bako,Manhattan,New York,2012,1
Junoon,Manhattan,New York,2012,1
Kyo Ya,Manhattan,New York,2012,1
Laut,Manhattan,New York,2012,1
Marc Forgione,Manhattan,New York,2012,1
Minetta Tavern,Manhattan,New York,2012,1
The Modern,Manhattan,New York,2012,1
Oceana,Manhattan,New York,2012,1
Peter Luger Steak House,Brooklyn,New York,2012,1
Picholine,Manhattan,New York,2012,1
Public,Manhattan,New York,2012,1
The River Café,Brooklyn,New York,2012,1
Rosanjin,Manhattan,New York,2012,1
Rouge Tomate,Manhattan,New York,2012,1
Saul,Brooklyn,New York,2012,1
Seäsonal,Manhattan,New York,2012,1
The Spotted Pig,Manhattan,New York,2012,1
Sushi Azabu,Manhattan,New York,2012,1
Sushi of Gari,Manhattan,New York,2012,1
Tamarind Tribeca,Manhattan,New York,2012,1
Tori Shin,Manhattan,New York,2012,1
Tulsi,Manhattan,New York,2012,1
Veritas,Manhattan,New York,2012,1
Wallsé,Manhattan,New York,2012,1
wd~50,Manhattan,New York,2012,1
Acquerello,Nob Hill,San Francisco,2012,1
Alexander’s Steakhouse,Cupertino,San Francisco,2012,1
Ame,SoMa,San Francisco,2012,1
Atelier Crenn,Cow Hollow,San Francisco,2012,1
Auberge du Soleil,Rutherford,San Francisco,2012,1
Aziza,Richmond,San Francisco,2012,1
Bouchon,Yountville,San Francisco,2012,1
Boulevard,SoMa,San Francisco,2012,1
Campton Place,Union Square,San Francisco,2012,1
Chez TJ,Mountain View,San Francisco,2012,1
Commis,Oakland,San Francisco,2012,1
Dio Deka,Los Gatos,San Francisco,2012,1
Etoile,Yountville,San Francisco,2012,1
Farmhouse Inn & Restaurant,Forestville,San Francisco,2012,1
Fleur de Lys,Financial District,San Francisco,2012,1
Frances,Castro,San Francisco,2012,1
Gary Danko,North Beach,San Francisco,2012,1
La Costanera,Montara,San Francisco,2012,1
La Folie,Russian Hill,San Francisco,2012,1
La Toque,Rutherford,San Francisco,2012,1
Luce,SoMa,San Francisco,2012,1
Madera,Menlo Park,San Francisco,2012,1
Madrona Manor,Healdsburg,San Francisco,2012,1
Masa's,Nob Hill,San Francisco,2012,1
Michael Mina,Financial District,San Francisco,2012,1
One Market,SoMa,San Francisco,2012,1
Plumed Horse,Saratoga,San Francisco,2012,1
Quince,Jackson Square,San Francisco,2012,1
Redd,Yountville,San Francisco,2012,1
Sante,Sonoma,San Francisco,2012,1
Solbar,Calistoga,San Francisco,2012,1
Sons & Daughters,Nob Hill,San Francisco,2012,1
Spruce,Presidio Heights,San Francisco,2012,1
Terra,St. Helena,San Francisco,2012,1
Terrapin Creek,Bodega Bay,San Francisco,2012,1
The Village Pub,Woodside,San Francisco,2012,1
Ubuntu,Napa,San Francisco,2012,1
Wakuriya,San Mateo,San Francisco,2012,1
Blackbird,West Loop,Chicago,2012,1
Boka,Lincoln Park,Chicago,2012,1
Bonsoirée,Logan Square,Chicago,2012,1
Courtright's,Willow Springs,Chicago,2012,1
Everest,Loop,Chicago,2012,1
Graham Elliot,River North,Chicago,2012,1
Longman & Eagle,Logan Square,Chicago,2012,1
Moto,Fulton Market,Chicago,2012,1
NAHA,River North,Chicago,2012,1
Schwa,West Town,Chicago,2012,1
Seasons,Magnificent Mile,Chicago,2012,1
Sepia,West Loop,Chicago,2012,1
Spiaggia,Magnificent Mile,Chicago,2012,1
Takashi,Bucktown,Chicago,2012,1
Topolobampo,River North,Chicago,2012,1
Tru,Streeterville,Chicago,2012,1
Vie,Western Springs,Chicago,2012,1
15 East,Manhattan,New York,2013,1
A Voce Columbus,Manhattan,New York,2013,1
A Voce Madison,Manhattan,New York,2013,1
Adour,Manhattan,New York,2013,1
Ai Fiori,Manhattan,New York,2013,1
Aldea,Manhattan,New York,2013,1
Annisa,Manhattan,New York,2013,1
Aquavit,Manhattan,New York,2013,1
Aureole,Manhattan,New York,2013,1
Blanca,Brooklyn,New York,2013,1
Blue Hill,Manhattan,New York,2013,1
Bouley,Manhattan,New York,2013,1
The Breslin,Manhattan,New York,2013,1
Brushstroke,Manhattan,New York,2013,1
Café Boulud,Manhattan,New York,2013,1
Café China,Manhattan,New York,2013,1
Casa Mono,Manhattan,New York,2013,1
Danji,Manhattan,New York,2013,1
Danny Brown Wine Bar & Kitchen,Queens,New York,2013,1
Del Posto,Manhattan,New York,2013,1
Dovetail,Manhattan,New York,2013,1
Dressler,Brooklyn,New York,2013,1
Gotham Bar and Grill,Manhattan,New York,2013,1
Gramercy Tavern,Manhattan,New York,2013,1
Hakkasan,Manhattan,New York,2013,1
Heartbreak,Manhattan,New York,2013,1
Jewel Bako,Manhattan,New York,2013,1
Jungsik,Manhattan,New York,2013,1
Junoon,Manhattan,New York,2013,1
Kajitsu,Manhattan,New York,2013,1
Kyo Ya,Manhattan,New York,2013,1
Lan Sheng,Manhattan,New York,2013,1
Minetta Tavern,Manhattan,New York,2013,1
The Modern,Manhattan,New York,2013,1
The NoMad,Manhattan,New York,2013,1
Oceana,Manhattan,New York,2013,1
Peter Luger Steak House,Brooklyn,New York,2013,1
Picholine,Manhattan,New York,2013,1
Public,Manhattan,New York,2013,1
The River Café,Brooklyn,New York,2013,1
Rosanjin,Manhattan,New York,2013,1
Rouge Tomate,Manhattan,New York,2013,1
Saul,Brooklyn,New York,2013,1
Seäsonal,Manhattan,New York,2013,1
The Spotted Pig,Manhattan,New York,2013,1
Sushi Azabu,Manhattan,New York,2013,1
Sushi of Gari,Manhattan,New York,2013,1
Tamarind Tribeca,Manhattan,New York,2013,1
Tori Shin,Manhattan,New York,2013,1
Torrisi Italian Specialities,Manhattan,New York,2013,1
Tulsi,Manhattan,New York,2013,1
Wallsé,Manhattan,New York,2013,1
wd~50,Manhattan,New York,2013,1
Acquerello,Nob Hill,San Francisco,2013,1
Alexander’s Steakhouse,Cupertino,San Francisco,2013,1
All Spice,San Mateo,San Francisco,2013,1
Ame,SoMa,San Francisco,2013,1
Auberge du Soleil,Rutherford,San Francisco,2013,1
Aziza,Richmond,San Francisco,2013,1
Bouchon,Yountville,San Francisco,2013,1
Boulevard,SoMa,San Francisco,2013,1
Campton Place,Union Square,San Francisco,2013,1
Chez TJ,Mountain View,San Francisco,2013,1
Commis,Oakland,San Francisco,2013,1
Farmhouse Inn & Restaurant,Forestville,San Francisco,2013,1
Frances,Castro,San Francisco,2013,1
Gary Danko,North Beach,San Francisco,2013,1
Keiko à Nob Hill,Nob Hill,San Francisco,2013,1
La Costanera,Montara,San Francisco,2013,1
La Folie,Russian Hill,San Francisco,2013,1
La Toque,Rutherford,San Francisco,2013,1
Luce,SoMa,San Francisco,2013,1
Madera,Menlo Park,San Francisco,2013,1
Madrona Manor,Healdsburg,San Francisco,2013,1
Masa's,Nob Hill,San Francisco,2013,1
Michael Mina,Financial District,San Francisco,2013,1
Plumed Horse,Saratoga,San Francisco,2013,1
Quince,Jackson Square,San Francisco,2013,1
Redd,Yountville,San Francisco,2013,1
Solbar,Calistoga,San Francisco,2013,1
Sons & Daughters,Nob Hill,San Francisco,2013,1
SPQR,Fillmore,San Francisco,2013,1
Spruce,Presidio Heights,San Francisco,2013,1
Terra,St. Helena,San Francisco,2013,1
Terrapin Creek,Bodega Bay,San Francisco,2013,1
The Village Pub,Woodside,San Francisco,2013,1
Wakuriya,San Mateo,San Francisco,2013,1
Acadia,South Loop,Chicago,2013,1
Blackbird,West Loop,Chicago,2013,1
Boka,Lincoln Park,Chicago,2013,1
Everest,Loop,Chicago,2013,1
Goosefoot,Ravenswood,Chicago,2013,1
Longman & Eagle,Logan Square,Chicago,2013,1
Mexique,West Town,Chicago,2013,1
Moto,Fulton Market,Chicago,2013,1
NAHA,River North,Chicago,2013,1
Schwa,West Town,Chicago,2013,1
Sepia,West Loop,Chicago,2013,1
Sixteen,River North,Chicago,2013,1
Spiaggia,Magnificent Mile,Chicago,2013,1
Takashi,Bucktown,Chicago,2013,1
Topolobampo,River North,Chicago,2013,1
Tru,Streeterville,Chicago,2013,1
15 East,Manhattan,New York,2014,1
A Voce Columbus,Manhattan,New York,2014,1
A Voce Madison,Manhattan,New York,2014,1
Ai Fiori,Manhattan,New York,2014,1
Aldea,Manhattan,New York,2014,1
Annisa,Manhattan,New York,2014,1
Aquavit,Manhattan,New York,2014,1
Aska,Brooklyn,New York,2014,1
Aureole,Manhattan,New York,2014,1
Babbo,Manhattan,New York,2014,1
Blanca,Brooklyn,New York,2014,1
Blue Hill,Manhattan,New York,2014,1
Bouley,Manhattan,New York,2014,1
The Breslin,Manhattan,New York,2014,1
Brushstroke,Manhattan,New York,2014,1
Café Boulud,Manhattan,New York,2014,1
Café China,Manhattan,New York,2014,1
Carbone,Manhattan,New York,2014,1
Casa Mono,Manhattan,New York,2014,1
Caviar Russe,Manhattan,New York,2014,1
Danji,Manhattan,New York,2014,1
Danny Brown Wine Bar & Kitchen,Queens,New York,2014,1
Del Posto,Manhattan,New York,2014,1
Dovetail,Manhattan,New York,2014,1
Gotham Bar and Grill,Manhattan,New York,2014,1
Gramercy Tavern,Manhattan,New York,2014,1
Hakkasan,Manhattan,New York,2014,1
Ichimura at Brushstroke,Manhattan,New York,2014,1
Jewel Bako,Manhattan,New York,2014,1
Junoon,Manhattan,New York,2014,1
Kajitsu,Manhattan,New York,2014,1
Kyo Ya,Manhattan,New York,2014,1
Lan Sheng,Manhattan,New York,2014,1
Lincoln,Manhattan,New York,2014,1
Minetta Tavern,Manhattan,New York,2014,1
The Modern,Manhattan,New York,2014,1
The Musket Room,Manhattan,New York,2014,1
The NoMad,Manhattan,New York,2014,1
Oceana,Manhattan,New York,2014,1
Peter Luger Steak House,Brooklyn,New York,2014,1
Public,Manhattan,New York,2014,1
Le Restaurant,Manhattan,New York,2014,1
Rosanjin,Manhattan,New York,2014,1
Rouge Tomate,Manhattan,New York,2014,1
Seäsonal,Manhattan,New York,2014,1
The Spotted Pig,Manhattan,New York,2014,1
Sushi Azabu,Manhattan,New York,2014,1
Sushi of Gari,Manhattan,New York,2014,1
Tamarind Tribeca,Manhattan,New York,2014,1
Telepan,Manhattan,New York,2014,1
Tori Shin,Manhattan,New York,2014,1
Torrisi Italian Specialities,Manhattan,New York,2014,1
Tulsi,Manhattan,New York,2014,1
Wallsé,Manhattan,New York,2014,1
wd~50,Manhattan,New York,2014,1
Acquerello,Nob Hill,San Francisco,2014,1
Alexander’s Steakhouse,Cupertino,San Francisco,2014,1
All Spice,San Mateo,San Francisco,2014,1
